"suburb","dwelling_type","bedrooms","month_year","rent"
"Aspley","House","4",2022-06-01,660
"Aspley","House","4",2022-09-01,625
"Aspley","House","4",2022-12-01,680
"Aspley","House","4",2023-03-01,750
"Aspley","House","4",2023-06-01,700
"Aspley","House","4",2023-09-01,700
"Aspley","Townhouse","3",2017-09-01,395
"Aspley","Townhouse","3",2017-12-01,395
"Aspley","Townhouse","3",2018-06-01,420
"Aspley","Townhouse","3",2018-09-01,430
"Aspley","Townhouse","3",2018-12-01,410
"Aspley","Townhouse","3",2019-03-01,455
"Aspley","Townhouse","3",2019-06-01,415
"Aspley","Townhouse","3",2019-09-01,395
"Aspley","Townhouse","3",2019-12-01,410
"Aspley","Townhouse","3",2020-03-01,430
"Aspley","Townhouse","3",2020-09-01,400
"Aspley","Townhouse","3",2020-12-01,410
"Aspley","Townhouse","3",2021-03-01,430
"Aspley","Townhouse","3",2021-06-01,440
"Aspley","Townhouse","3",2021-09-01,450
"Aspley","Townhouse","3",2021-12-01,450
"Aspley","Townhouse","3",2022-06-01,460
"Aspley","Townhouse","3",2022-09-01,480
"Aspley","Townhouse","3",2023-09-01,560
"Aspley","All Dwellings","",2017-09-01,332
"Aspley","All Dwellings","",2017-12-01,323
"Aspley","All Dwellings","",2018-03-01,320
"Aspley","All Dwellings","",2018-06-01,340
"Aspley","All Dwellings","",2018-09-01,328
"Aspley","All Dwellings","",2018-12-01,328
"Aspley","All Dwellings","",2019-03-01,390
"Aspley","All Dwellings","",2019-06-01,350
"Aspley","All Dwellings","",2019-09-01,370
"Aspley","All Dwellings","",2019-12-01,430
"Aspley","All Dwellings","",2020-03-01,400
"Aspley","All Dwellings","",2020-06-01,420
"Aspley","All Dwellings","",2020-09-01,410
"Aspley","All Dwellings","",2020-12-01,440
"Aspley","All Dwellings","",2021-03-01,450
"Aspley","All Dwellings","",2021-06-01,480
"Aspley","All Dwellings","",2021-09-01,480
"Aspley","All Dwellings","",2021-12-01,500
"Aspley","All Dwellings","",2022-03-01,540
"Aspley","All Dwellings","",2022-06-01,510
"Aspley","All Dwellings","",2022-09-01,500
"Aspley","All Dwellings","",2022-12-01,495
"Aspley","All Dwellings","",2023-03-01,560
"Aspley","All Dwellings","",2023-06-01,550
"Aspley","All Dwellings","",2023-09-01,575
"Auchenflower","Flat","1",2017-09-01,290
"Auchenflower","Flat","1",2017-12-01,300
"Auchenflower","Flat","1",2018-03-01,320
"Auchenflower","Flat","1",2018-06-01,300
"Auchenflower","Flat","1",2018-09-01,275
"Auchenflower","Flat","1",2018-12-01,290
"Auchenflower","Flat","1",2019-03-01,275
"Auchenflower","Flat","1",2019-06-01,310
"Auchenflower","Flat","1",2019-09-01,290
"Auchenflower","Flat","1",2019-12-01,350
"Auchenflower","Flat","1",2020-03-01,295
"Auchenflower","Flat","1",2020-06-01,260
"Auchenflower","Flat","1",2020-09-01,245
"Auchenflower","Flat","1",2020-12-01,300
"Auchenflower","Flat","1",2021-03-01,230
"Auchenflower","Flat","1",2021-06-01,320
"Auchenflower","Flat","1",2021-09-01,310
"Auchenflower","Flat","1",2021-12-01,320
"Auchenflower","Flat","1",2022-03-01,310
"Auchenflower","Flat","1",2022-06-01,340
"Auchenflower","Flat","1",2022-09-01,350
"Auchenflower","Flat","1",2023-03-01,340
"Auchenflower","Flat","1",2023-06-01,330
"Auchenflower","Flat","1",2023-09-01,360
"Auchenflower","Flat","2",2017-09-01,390
"Auchenflower","Flat","2",2017-12-01,380
"Auchenflower","Flat","2",2018-03-01,380
"Auchenflower","Flat","2",2018-06-01,400
"Auchenflower","Flat","2",2018-09-01,360
"Auchenflower","Flat","2",2018-12-01,395
"Auchenflower","Flat","2",2019-03-01,395
"Auchenflower","Flat","2",2019-06-01,380
"Auchenflower","Flat","2",2019-09-01,395
"Auchenflower","Flat","2",2019-12-01,385
"Auchenflower","Flat","2",2020-03-01,395
"Auchenflower","Flat","2",2020-06-01,375
"Auchenflower","Flat","2",2020-09-01,380
"Auchenflower","Flat","2",2020-12-01,375
"Auchenflower","Flat","2",2021-03-01,360
"Auchenflower","Flat","2",2021-06-01,390
"Auchenflower","Flat","2",2021-09-01,395
"Auchenflower","Flat","2",2021-12-01,420
"Auchenflower","Flat","2",2022-03-01,400
"Auchenflower","Flat","2",2022-06-01,410
"Auchenflower","Flat","2",2022-09-01,450
"Auchenflower","Flat","2",2022-12-01,480
"Auchenflower","Flat","2",2023-03-01,475
"Auchenflower","Flat","2",2023-06-01,480
"Auchenflower","Flat","2",2023-09-01,520
"Auchenflower","Flat","3",2017-09-01,490
"Auchenflower","Flat","3",2018-03-01,500
"Auchenflower","Flat","3",2019-03-01,525
"Auchenflower","Flat","3",2019-06-01,430
"Auchenflower","Flat","3",2020-03-01,550
"Auchenflower","Flat","3",2020-09-01,470
"Auchenflower","Flat","3",2021-12-01,650
"Auchenflower","Flat","3",2023-03-01,600
"Auchenflower","Flat","3",2023-06-01,650
"Auchenflower","House","3",2017-09-01,495
"Auchenflower","House","3",2017-12-01,495
"Auchenflower","House","3",2018-03-01,595
"Auchenflower","House","3",2018-09-01,500
"Auchenflower","House","3",2019-03-01,540
"Auchenflower","House","3",2019-09-01,520
"Auchenflower","House","3",2020-03-01,590
"Auchenflower","House","3",2020-09-01,600
"Auchenflower","House","3",2020-12-01,650
"Auchenflower","House","3",2021-03-01,575
"Auchenflower","House","3",2021-06-01,640
"Auchenflower","House","3",2021-12-01,550
"Auchenflower","House","3",2022-03-01,690
"Auchenflower","House","3",2022-12-01,740
"Auchenflower","House","3",2023-06-01,710
"Auchenflower","House","4",2017-09-01,610
"Auchenflower","House","4",2017-12-01,540
"Auchenflower","House","4",2018-03-01,730
"Auchenflower","House","4",2019-03-01,635
"Auchenflower","House","4",2020-03-01,650
"Auchenflower","House","4",2022-03-01,750
"Auchenflower","All Dwellings","",2017-09-01,400
"Auchenflower","All Dwellings","",2017-12-01,380
"Auchenflower","All Dwellings","",2018-03-01,390
"Auchenflower","All Dwellings","",2018-06-01,400
"Auchenflower","All Dwellings","",2018-09-01,350
"Auchenflower","All Dwellings","",2018-12-01,395
"Auchenflower","All Dwellings","",2019-03-01,400
"Auchenflower","All Dwellings","",2019-06-01,385
"Auchenflower","All Dwellings","",2019-09-01,380
"Auchenflower","All Dwellings","",2019-12-01,400
"Auchenflower","All Dwellings","",2020-03-01,390
"Auchenflower","All Dwellings","",2020-06-01,380
"Auchenflower","All Dwellings","",2020-09-01,390
"Auchenflower","All Dwellings","",2020-12-01,400
"Auchenflower","All Dwellings","",2021-03-01,355
"Auchenflower","All Dwellings","",2021-06-01,390
"Auchenflower","All Dwellings","",2021-09-01,385
"Auchenflower","All Dwellings","",2021-12-01,450
"Auchenflower","All Dwellings","",2022-03-01,400
"Auchenflower","All Dwellings","",2022-06-01,410
"Auchenflower","All Dwellings","",2022-09-01,450
"Auchenflower","All Dwellings","",2022-12-01,530
"Auchenflower","All Dwellings","",2023-03-01,450
"Auchenflower","All Dwellings","",2023-06-01,495
"Auchenflower","All Dwellings","",2023-09-01,520
"Bald Hills","House","3",2017-09-01,380
"Bald Hills","House","3",2017-12-01,365
"Bald Hills","House","3",2018-03-01,390
"Bald Hills","House","3",2018-06-01,370
"Bald Hills","House","3",2018-09-01,380
"Bald Hills","House","3",2018-12-01,380
"Bald Hills","House","3",2019-03-01,380
"Bald Hills","House","3",2019-06-01,385
"Bald Hills","House","3",2019-09-01,375
"Bald Hills","House","3",2019-12-01,390
"Bald Hills","House","3",2020-03-01,395
"Bald Hills","House","3",2020-06-01,390
"Bald Hills","House","3",2020-09-01,365
"Bald Hills","House","3",2020-12-01,410
"Bald Hills","House","3",2021-03-01,400
"Bald Hills","House","3",2021-06-01,425
"Bald Hills","House","3",2021-09-01,425
"Bald Hills","House","3",2021-12-01,460
"Bald Hills","House","3",2022-03-01,480
"Bald Hills","House","3",2022-06-01,495
"Bald Hills","House","3",2022-09-01,500
"Bald Hills","House","3",2022-12-01,495
"Bald Hills","House","3",2023-03-01,500
"Bald Hills","House","3",2023-06-01,550
"Bald Hills","House","3",2023-09-01,550
"Bald Hills","House","4",2017-09-01,440
"Bald Hills","House","4",2017-12-01,460
"Bald Hills","House","4",2018-03-01,450
"Bald Hills","House","4",2018-06-01,490
"Bald Hills","House","4",2018-09-01,425
"Bald Hills","House","4",2018-12-01,425
"Bald Hills","House","4",2019-03-01,460
"Bald Hills","House","4",2019-06-01,450
"Bald Hills","House","4",2019-09-01,440
"Bald Hills","House","4",2019-12-01,465
"Bald Hills","House","4",2020-03-01,435
"Bald Hills","House","4",2020-06-01,510
"Bald Hills","House","4",2020-09-01,440
"Bald Hills","House","4",2020-12-01,450
"Bald Hills","House","4",2021-09-01,525
"Bald Hills","House","4",2021-12-01,540
"Bald Hills","House","4",2022-03-01,525
"Bald Hills","House","4",2022-06-01,550
"Bald Hills","House","4",2022-09-01,595
"Bald Hills","House","4",2022-12-01,560
"Bald Hills","House","4",2023-03-01,570
"Bald Hills","House","4",2023-06-01,620
"Bald Hills","House","4",2023-09-01,630
"Bald Hills","Townhouse","3",2017-09-01,340
"Bald Hills","Townhouse","3",2018-03-01,365
"Bald Hills","Townhouse","3",2018-09-01,304
"Bald Hills","Townhouse","3",2019-03-01,370
"Bald Hills","Townhouse","3",2020-06-01,375
"Bald Hills","Townhouse","3",2021-03-01,375
"Bald Hills","Townhouse","3",2021-06-01,380
"Bald Hills","Townhouse","3",2022-06-01,430
"Bald Hills","Townhouse","3",2022-12-01,455
"Bald Hills","Townhouse","3",2023-03-01,490
"Bald Hills","All Dwellings","",2017-09-01,380
"Bald Hills","All Dwellings","",2017-12-01,380
"Bald Hills","All Dwellings","",2018-03-01,390
"Bald Hills","All Dwellings","",2018-06-01,400
"Bald Hills","All Dwellings","",2018-09-01,380
"Bald Hills","All Dwellings","",2018-12-01,385
"Bald Hills","All Dwellings","",2019-03-01,390
"Bald Hills","All Dwellings","",2019-06-01,390
"Bald Hills","All Dwellings","",2019-09-01,380
"Bald Hills","All Dwellings","",2019-12-01,395
"Bald Hills","All Dwellings","",2020-03-01,390
"Bald Hills","All Dwellings","",2020-06-01,380
"Bald Hills","All Dwellings","",2020-09-01,380
"Bald Hills","All Dwellings","",2020-12-01,410
"Bald Hills","All Dwellings","",2021-03-01,395
"Bald Hills","All Dwellings","",2021-06-01,400
"Bald Hills","All Dwellings","",2021-09-01,400
"Bald Hills","All Dwellings","",2021-12-01,420
"Bald Hills","All Dwellings","",2022-03-01,465
"Bald Hills","All Dwellings","",2022-06-01,470
"Bald Hills","All Dwellings","",2022-09-01,465
"Bald Hills","All Dwellings","",2022-12-01,450
"Bald Hills","All Dwellings","",2023-03-01,480
"Bald Hills","All Dwellings","",2023-06-01,500
"Bald Hills","All Dwellings","",2023-09-01,530
"Balmoral","Flat","2",2017-09-01,380
"Balmoral","Flat","2",2017-12-01,360
"Balmoral","Flat","2",2018-03-01,375
"Balmoral","Flat","2",2018-06-01,390
"Balmoral","Flat","2",2018-09-01,380
"Balmoral","Flat","2",2018-12-01,400
"Balmoral","Flat","2",2019-03-01,355
"Balmoral","Flat","2",2019-06-01,365
"Balmoral","Flat","2",2019-09-01,390
"Balmoral","Flat","2",2019-12-01,410
"Balmoral","Flat","2",2020-03-01,390
"Balmoral","Flat","2",2020-06-01,395
"Balmoral","Flat","2",2020-09-01,370
"Balmoral","Flat","2",2020-12-01,410
"Balmoral","Flat","2",2021-03-01,380
"Balmoral","Flat","2",2021-06-01,400
"Balmoral","Flat","2",2021-12-01,440
"Balmoral","Flat","2",2022-03-01,435
"Balmoral","Flat","2",2022-06-01,395
"Balmoral","Flat","2",2022-12-01,500
"Balmoral","Flat","2",2023-06-01,525
"Balmoral","Flat","2",2023-09-01,560
"Balmoral","Flat","3",2021-12-01,680
"Balmoral","House","3",2018-03-01,560
"Balmoral","House","3",2018-06-01,500
"Balmoral","House","3",2018-09-01,480
"Balmoral","House","3",2018-12-01,540
"Balmoral","House","3",2019-03-01,500
"Balmoral","House","3",2019-09-01,450
"Balmoral","House","3",2019-12-01,590
"Balmoral","House","3",2020-06-01,515
"Balmoral","House","3",2020-09-01,500
"Balmoral","House","3",2020-12-01,450
"Balmoral","House","3",2021-09-01,520
"Balmoral","House","3",2021-12-01,600
"Balmoral","House","3",2022-03-01,620
"Balmoral","House","3",2022-06-01,660
"Balmoral","House","3",2022-09-01,700
"Balmoral","House","3",2022-12-01,650
"Balmoral","House","3",2023-03-01,800
"Balmoral","House","3",2023-06-01,700
"Balmoral","House","4",2020-03-01,760
"Balmoral","Townhouse","3",2017-12-01,560
"Balmoral","Townhouse","3",2018-06-01,520
"Balmoral","Townhouse","3",2018-09-01,540
"Balmoral","Townhouse","3",2019-09-01,520
"Balmoral","Townhouse","3",2020-03-01,560
"Balmoral","Townhouse","3",2020-06-01,590
"Balmoral","Townhouse","3",2020-09-01,545
"Balmoral","Townhouse","3",2021-06-01,500
"Balmoral","Townhouse","3",2021-12-01,650
"Balmoral","Townhouse","3",2022-03-01,570
"Balmoral","Townhouse","3",2023-03-01,730
"Balmoral","All Dwellings","",2017-09-01,430
"Balmoral","All Dwellings","",2017-12-01,495
"Balmoral","All Dwellings","",2018-03-01,500
"Balmoral","All Dwellings","",2018-06-01,425
"Balmoral","All Dwellings","",2018-09-01,480
"Balmoral","All Dwellings","",2018-12-01,540
"Balmoral","All Dwellings","",2019-03-01,495
"Balmoral","All Dwellings","",2019-06-01,440
"Balmoral","All Dwellings","",2019-09-01,475
"Balmoral","All Dwellings","",2019-12-01,485
"Balmoral","All Dwellings","",2020-03-01,500
"Balmoral","All Dwellings","",2020-06-01,500
"Balmoral","All Dwellings","",2020-09-01,485
"Balmoral","All Dwellings","",2020-12-01,475
"Balmoral","All Dwellings","",2021-03-01,475
"Balmoral","All Dwellings","",2021-06-01,500
"Balmoral","All Dwellings","",2021-09-01,530
"Balmoral","All Dwellings","",2021-12-01,650
"Balmoral","All Dwellings","",2022-03-01,510
"Balmoral","All Dwellings","",2022-06-01,650
"Balmoral","All Dwellings","",2022-09-01,675
"Balmoral","All Dwellings","",2022-12-01,580
"Balmoral","All Dwellings","",2023-03-01,675
"Balmoral","All Dwellings","",2023-06-01,645
"Balmoral","All Dwellings","",2023-09-01,685
"Banyo","Flat","1",2020-12-01,250
"Banyo","Flat","1",2022-09-01,400
"Banyo","Flat","2",2018-03-01,262
"Banyo","Flat","2",2023-06-01,500
"Banyo","House","3",2017-09-01,400
"Banyo","House","3",2017-12-01,400
"Banyo","House","3",2018-03-01,450
"Banyo","House","3",2018-06-01,410
"Banyo","House","3",2018-09-01,430
"Banyo","House","3",2018-12-01,415
"Banyo","House","3",2019-03-01,420
"Banyo","House","3",2019-06-01,410
"Banyo","House","3",2019-09-01,400
"Banyo","House","3",2019-12-01,425
"Banyo","House","3",2020-03-01,450
"Banyo","House","3",2020-06-01,420
"Banyo","House","3",2020-09-01,445
"Banyo","House","3",2020-12-01,430
"Banyo","House","3",2021-03-01,430
"Banyo","House","3",2021-06-01,475
"Banyo","House","3",2021-09-01,440
"Banyo","House","3",2021-12-01,495
"Banyo","House","3",2022-03-01,500
"Banyo","House","3",2022-06-01,500
"Banyo","House","3",2022-09-01,550
"Banyo","House","3",2022-12-01,550
"Banyo","House","3",2023-03-01,550
"Banyo","House","3",2023-06-01,560
"Banyo","House","3",2023-09-01,580
"Banyo","House","4",2017-09-01,550
"Banyo","House","4",2017-12-01,550
"Banyo","House","4",2018-03-01,550
"Banyo","House","4",2018-06-01,530
"Banyo","House","4",2018-09-01,515
"Banyo","House","4",2018-12-01,540
"Banyo","House","4",2019-03-01,550
"Banyo","House","4",2019-06-01,550
"Banyo","House","4",2019-09-01,550
"Banyo","House","4",2019-12-01,550
"Banyo","House","4",2020-06-01,530
"Banyo","House","4",2020-09-01,560
"Banyo","House","4",2020-12-01,525
"Banyo","House","4",2021-03-01,565
"Banyo","House","4",2021-06-01,580
"Banyo","House","4",2021-09-01,600
"Banyo","House","4",2021-12-01,590
"Banyo","House","4",2022-03-01,580
"Banyo","House","4",2022-06-01,650
"Banyo","House","4",2022-09-01,670
"Banyo","House","4",2022-12-01,585
"Banyo","House","4",2023-06-01,695
"Banyo","House","4",2023-09-01,750
"Banyo","All Dwellings","",2017-09-01,390
"Banyo","All Dwellings","",2017-12-01,410
"Banyo","All Dwellings","",2018-03-01,380
"Banyo","All Dwellings","",2018-06-01,450
"Banyo","All Dwellings","",2018-09-01,430
"Banyo","All Dwellings","",2018-12-01,400
"Banyo","All Dwellings","",2019-03-01,400
"Banyo","All Dwellings","",2019-06-01,410
"Banyo","All Dwellings","",2019-09-01,410
"Banyo","All Dwellings","",2019-12-01,410
"Banyo","All Dwellings","",2020-03-01,410
"Banyo","All Dwellings","",2020-06-01,420
"Banyo","All Dwellings","",2020-09-01,430
"Banyo","All Dwellings","",2020-12-01,400
"Banyo","All Dwellings","",2021-03-01,420
"Banyo","All Dwellings","",2021-06-01,450
"Banyo","All Dwellings","",2021-09-01,450
"Banyo","All Dwellings","",2021-12-01,475
"Banyo","All Dwellings","",2022-03-01,475
"Banyo","All Dwellings","",2022-06-01,500
"Banyo","All Dwellings","",2022-09-01,530
"Banyo","All Dwellings","",2022-12-01,525
"Banyo","All Dwellings","",2023-03-01,500
"Banyo","All Dwellings","",2023-06-01,575
"Banyo","All Dwellings","",2023-09-01,590
"Bardon","Flat","1",2017-12-01,260
"Bardon","Flat","1",2018-03-01,265
"Bardon","Flat","1",2018-06-01,245
"Bardon","Flat","1",2019-03-01,250
"Bardon","Flat","1",2019-06-01,240
"Bardon","Flat","1",2019-12-01,280
"Bardon","Flat","1",2020-03-01,250
"Bardon","Flat","1",2020-06-01,265
"Bardon","Flat","1",2020-09-01,240
"Bardon","Flat","1",2021-09-01,265
"Bardon","Flat","1",2022-06-01,300
"Bardon","Flat","1",2022-09-01,270
"Bardon","Flat","1",2023-03-01,305
"Bardon","Flat","2",2017-09-01,460
"Bardon","Flat","2",2018-03-01,395
"Bardon","Flat","2",2018-06-01,400
"Bardon","Flat","2",2018-09-01,440
"Bardon","Flat","2",2018-12-01,490
"Bardon","Flat","2",2019-03-01,425
"Bardon","Flat","2",2019-06-01,440
"Bardon","Flat","2",2019-09-01,370
"Bardon","Flat","2",2019-12-01,460
"Bardon","Flat","2",2020-03-01,440
"Bardon","Flat","2",2020-06-01,450
"Bardon","Flat","2",2020-09-01,320
"Bardon","Flat","2",2020-12-01,440
"Bardon","Flat","2",2021-03-01,400
"Bardon","Flat","2",2021-06-01,395
"Bardon","Flat","2",2021-09-01,370
"Bardon","Flat","2",2021-12-01,520
"Bardon","Flat","2",2022-03-01,400
"Bardon","Flat","2",2022-06-01,475
"Bardon","Flat","2",2022-12-01,475
"Bardon","Flat","2",2023-03-01,495
"Bardon","House","2",2017-09-01,400
"Bardon","House","2",2017-12-01,420
"Bardon","House","2",2018-12-01,450
"Bardon","House","2",2019-03-01,445
"Bardon","House","2",2019-12-01,480
"Bardon","House","3",2017-09-01,495
"Bardon","House","3",2017-12-01,550
"Bardon","House","3",2018-03-01,520
"Bardon","House","3",2018-06-01,525
"Bardon","House","3",2018-09-01,530
"Bardon","House","3",2018-12-01,550
"Bardon","House","3",2019-03-01,510
"Bardon","House","3",2019-06-01,590
"Bardon","House","3",2019-09-01,520
"Bardon","House","3",2019-12-01,625
"Bardon","House","3",2020-03-01,560
"Bardon","House","3",2020-06-01,570
"Bardon","House","3",2020-09-01,550
"Bardon","House","3",2020-12-01,580
"Bardon","House","3",2021-03-01,550
"Bardon","House","3",2021-06-01,600
"Bardon","House","3",2021-09-01,630
"Bardon","House","3",2021-12-01,650
"Bardon","House","3",2022-03-01,600
"Bardon","House","3",2022-06-01,675
"Bardon","House","3",2022-09-01,680
"Bardon","House","3",2022-12-01,770
"Bardon","House","3",2023-03-01,725
"Bardon","House","3",2023-06-01,700
"Bardon","House","3",2023-09-01,750
"Bardon","House","4",2017-09-01,795
"Bardon","House","4",2017-12-01,760
"Bardon","House","4",2018-03-01,700
"Bardon","House","4",2018-09-01,795
"Bardon","House","4",2018-12-01,775
"Bardon","House","4",2019-03-01,800
"Bardon","House","4",2019-06-01,725
"Bardon","House","4",2019-09-01,620
"Bardon","House","4",2019-12-01,785
"Bardon","House","4",2020-03-01,800
"Bardon","House","4",2020-09-01,800
"Bardon","House","4",2020-12-01,780
"Bardon","House","4",2021-03-01,950
"Bardon","House","4",2021-09-01,745
"Bardon","House","4",2021-12-01,1000
"Bardon","House","4",2022-03-01,900
"Bardon","House","4",2022-12-01,1150
"Bardon","House","4",2023-03-01,1000
"Bardon","House","4",2023-06-01,1100
"Bardon","All Dwellings","",2017-09-01,485
"Bardon","All Dwellings","",2017-12-01,470
